transaction_id,sale_id,product_id,member_id,sale_date
AAA118242,5,vh_white,,2023-10-01
AAA118243,1,ot_black,,2023-10-01
AAA118244,1,ojean,,2023-10-01
AAA118245,1,vh_grey,mwhe1358,2023-10-01
AAA118246,1,vpolo,bwea7806,2023-10-02
AAA118246,2,vt_grey,bwea7806,2023-10-02
AAA118246,3,vh_black,bwea7806,2023-10-02
AAA118247,1,vjean,,2023-10-02
AAA118248,1,oh_black,aben9154,2023-10-02
AAA118249,1,ojean,bstu4247,2023-10-02
AAA118250,1,ojean,,2023-10-02
AAA118250,2,opolo,,2023-10-02
AAA118251,1,vt_black,,2023-10-02
AAA118252,1,pt_grey,,2023-10-02
AAA118252,2,ot_grey,,2023-10-02
AAA118253,1,ot_grey,,2023-10-02
AAA118254,1,vh_black,,2023-10-02
AAA118255,1,pt_white,,2023-10-02
AAA118255,2,vh_white,,2023-10-02
AAA118255,3,vt_black,,2023-10-02
AAA118256,1,ppolo,psim6664,2023-10-02
AAA118256,2,pt_black,psim6664,2023-10-02
AAA118256,3,ppolo,psim6664,2023-10-02
AAA118257,1,pt_grey,rroy4527,2023-10-02
AAA118258,1,vt_white,ngri2443,2023-10-02
AAA118258,2,oh_grey,ngri2443,2023-10-02
AAA118258,3,vt_grey,ngri2443,2023-10-02
AAA118259,1,ot_white,,2023-10-02
AAA118260,1,opolo,twri2249,2023-10-02
AAA118261,1,ppolo,,2023-10-02
AAA118262,1,oh_white,,2023-10-02
AAA118263,1,vh_white,,2023-10-02
AAA118264,1,ot_white,,2023-10-02
AAA118264,2,ojean,,2023-10-02
AAA118265,1,vjean,,2023-10-02
AAA118265,2,ot_grey,,2023-10-02
AAA118266,1,vt_grey,,2023-10-02
AAA118267,1,ojean,ahaw5974,2023-10-02
AAA118268,1,ot_white,mdav9103,2023-10-02
AAA118269,1,vt_white,lavi8344,2023-10-02
AAA118270,1,vt_black,,2023-10-02
AAA118271,1,pt_grey,,2023-10-02
AAA118271,2,ot_black,,2023-10-02
AAA118271,3,vjean,,2023-10-02
AAA118272,1,oh_black,jjac3189,2023-10-02
AAA118273,1,ot_grey,,2023-10-02
AAA118273,2,vt_grey,,2023-10-02
AAA118273,3,ot_white,,2023-10-02
AAA118274,1,ph_white,char1996,2023-10-02
AAA118275,1,vh_black,,2023-10-02
AAA118276,1,vt_black,mcla8399,2023-10-02
AAA118277,1,ojean,,2023-10-02
AAA118277,2,oh_black,,2023-10-02
AAA118278,1,ot_white,jlyo5950,2023-10-02
AAA118279,1,vt_grey,,2023-10-02
AAA118280,1,opolo,,2023-10-02
AAA118280,2,pjean,,2023-10-02
AAA118281,1,ph_black,,2023-10-02
AAA118282,1,vt_grey,jtyl5026,2023-10-02
AAA118283,1,ojean,,2023-10-02
AAA118284,1,vt_white,amar1847,2023-10-02
AAA118284,2,ot_black,amar1847,2023-10-02
AAA118284,3,ot_black,amar1847,2023-10-02
AAA118285,1,ot_white,,2023-10-02
AAA118286,1,ppolo,,2023-10-02
AAA118286,2,vt_grey,,2023-10-02
AAA118286,3,opolo,,2023-10-02
AAA118286,4,ot_grey,,2023-10-02
AAA118287,1,opolo,sbyr4616,2023-10-02
AAA118287,2,pt_black,sbyr4616,2023-10-02
AAA118287,3,vt_grey,sbyr4616,2023-10-02
AAA118287,4,pt_white,sbyr4616,2023-10-02
AAA118287,5,pt_white,sbyr4616,2023-10-02
AAA118288,1,ot_white,ljoh4852,2023-10-02
AAA118289,1,vh_black,eswa2981,2023-10-02
AAA118290,1,ot_black,fwes2912,2023-10-02
AAA118290,2,ot_grey,fwes2912,2023-10-02
AAA118291,1,ojean,,2023-10-02
AAA118292,1,pt_white,cmol1188,2023-10-02
AAA118292,2,pt_grey,cmol1188,2023-10-02
AAA118292,3,ojean,cmol1188,2023-10-02
AAA118293,1,vt_grey,mrio3530,2023-10-02
AAA118294,1,ot_grey,jvil1345,2023-10-02
AAA118295,1,pt_black,smur8210,2023-10-02
AAA118295,2,ot_black,smur8210,2023-10-02
AAA118295,3,vt_grey,smur8210,2023-10-02
AAA118296,1,ph_white,,2023-10-02
AAA118296,2,vt_white,,2023-10-02
AAA118297,1,opolo,,2023-10-02
AAA118298,1,vjean,,2023-10-02
AAA118299,1,opolo,,2023-10-02
AAA118300,1,ot_white,edia2887,2023-10-02
AAA118301,1,pt_grey,eell1134,2023-10-02
AAA118302,1,vpolo,,2023-10-02
AAA118302,2,vt_white,,2023-10-02
AAA118302,3,pt_grey,,2023-10-02
AAA118303,1,vt_white,,2023-10-02
AAA118304,1,vt_grey,,2023-10-02
AAA118304,2,ph_black,,2023-10-02
AAA118304,3,pt_white,,2023-10-02
AAA118305,1,opolo,,2023-10-02
AAA118306,1,opolo,,2023-10-02
AAA118307,1,ot_black,,2023-10-02
AAA118308,1,ot_white,,2023-10-02
AAA118309,1,opolo,mcal4735,2023-10-02
AAA118310,1,vjean,bree9720,2023-10-02
AAA118311,1,ot_grey,,2023-10-02
AAA118311,2,vpolo,,2023-10-02
AAA118311,3,pt_white,,2023-10-02
AAA118311,4,oh_grey,,2023-10-02
AAA118311,5,ppolo,,2023-10-02
AAA118312,1,vh_white,,2023-10-02
AAA118313,1,pt_grey,mwal5179,2023-10-02
AAA118313,2,vt_black,mwal5179,2023-10-02
AAA118313,3,ot_white,mwal5179,2023-10-02
AAA118314,1,ot_black,,2023-10-02
AAA118315,1,ot_black,,2023-10-02
AAA118316,1,ojean,,2023-10-02
AAA118317,1,oh_white,,2023-10-02
AAA118318,1,vt_white,,2023-10-02
AAA118318,2,ot_grey,,2023-10-02
AAA118318,3,pt_black,,2023-10-02
AAA118319,1,pjean,,2023-10-02
AAA118319,2,ot_grey,,2023-10-02
AAA118319,3,ot_black,,2023-10-02
AAA118320,1,vh_white,,2023-10-02
AAA118321,1,pt_white,,2023-10-02
AAA118321,2,ot_black,,2023-10-02
AAA118321,3,ot_grey,,2023-10-02
AAA118322,1,vt_white,hbro2040,2023-10-02
AAA118322,2,opolo,hbro2040,2023-10-02
AAA118322,3,pt_white,hbro2040,2023-10-02
AAA118323,1,oh_black,rriv9603,2023-10-02
AAA118324,1,ot_black,,2023-10-02
AAA118325,1,ot_white,klop3287,2023-10-02
AAA118326,1,ph_grey,ojoh4973,2023-10-02
AAA118327,1,vt_black,apat2836,2023-10-03
AAA118328,1,opolo,radk5806,2023-10-03
AAA118329,1,ot_grey,,2023-10-03
AAA118330,1,vt_grey,,2023-10-03
AAA118331,1,opolo,lnol1036,2023-10-03
AAA118332,1,pt_white,,2023-10-03
AAA118333,1,vt_grey,hber3500,2023-10-03
AAA118334,1,pjean,,2023-10-03
AAA118334,2,opolo,,2023-10-03
AAA118334,3,pjean,,2023-10-03
AAA118335,1,vt_grey,ahue8646,2023-10-03
AAA118336,1,pt_black,crot3438,2023-10-03
AAA118337,1,opolo,,2023-10-03
AAA118338,1,oh_grey,adia3720,2023-10-03
AAA118339,1,vpolo,,2023-10-03
AAA118340,1,vpolo,,2023-10-03
AAA118341,1,ot_white,akno7526,2023-10-03
AAA118341,2,ph_black,akno7526,2023-10-03
AAA118341,3,ot_grey,akno7526,2023-10-03
AAA118342,1,ot_black,,2023-10-03
AAA118342,2,opolo,,2023-10-03
AAA118343,1,opolo,jhud7622,2023-10-03
AAA118343,2,ot_grey,jhud7622,2023-10-03
AAA118343,3,pjean,jhud7622,2023-10-03
AAA118343,4,vpolo,jhud7622,2023-10-03
AAA118344,1,opolo,,2023-10-03
AAA118345,1,ot_black,jham8026,2023-10-03
AAA118346,1,oh_grey,,2023-10-03
AAA118346,2,vt_white,,2023-10-03
AAA118346,3,ppolo,,2023-10-03
AAA118347,1,pt_black,,2023-10-03
AAA118347,2,vt_black,,2023-10-03
AAA118347,3,ppolo,,2023-10-03
AAA118348,1,ot_black,,2023-10-03
AAA118349,1,ot_black,krob5579,2023-10-03
AAA118349,2,ot_white,krob5579,2023-10-03
AAA118350,1,ph_black,,2023-10-03
AAA118351,1,ppolo,,2023-10-03
AAA118351,2,ph_black,,2023-10-03
AAA118351,3,pt_black,,2023-10-03
AAA118352,1,vt_black,sngu1228,2023-10-03
AAA118353,1,ot_grey,smar6493,2023-10-03
AAA118354,1,pjean,,2023-10-03
AAA118355,1,vt_grey,,2023-10-03
AAA118355,2,ot_black,,2023-10-03
AAA118355,3,ot_grey,,2023-10-03
AAA118356,1,pt_grey,ncam9044,2023-10-03
AAA118356,2,opolo,ncam9044,2023-10-03
AAA118356,3,vt_grey,ncam9044,2023-10-03
AAA118357,1,oh_black,jche6340,2023-10-03
AAA118358,1,vt_black,arey4691,2023-10-03
AAA118359,1,ot_grey,,2023-10-03
AAA118360,1,vpolo,,2023-10-03
AAA118361,1,pt_white,lrob4065,2023-10-03
AAA118362,1,vpolo,jste2975,2023-10-03
AAA118363,1,ot_white,bgra9450,2023-10-03
AAA118363,2,pt_black,bgra9450,2023-10-03
AAA118364,1,pt_grey,,2023-10-03
AAA118365,1,vt_white,,2023-10-03
AAA118366,1,ojean,egar4741,2023-10-03
AAA118366,2,vt_grey,egar4741,2023-10-03
AAA118367,1,oh_black,,2023-10-03
AAA118367,2,vh_white,,2023-10-03
AAA118368,1,ppolo,vwhi5089,2023-10-03
AAA118369,1,ph_grey,,2023-10-03
AAA118370,1,ot_white,,2023-10-03
AAA118371,1,vt_grey,,2023-10-03
AAA118371,2,ojean,,2023-10-03
AAA118372,1,ojean,,2023-10-03
AAA118373,1,ot_white,,2023-10-03
AAA118373,2,ot_black,,2023-10-03
AAA118373,3,vt_black,,2023-10-03
AAA118374,1,ot_white,,2023-10-03
AAA118374,2,vt_white,,2023-10-03
AAA118374,3,pt_grey,,2023-10-03
AAA118375,1,ot_grey,,2023-10-03
AAA118375,2,vjean,,2023-10-03
AAA118375,3,ot_white,,2023-10-03
AAA118376,1,vt_black,rgal6505,2023-10-03
AAA118377,1,ot_black,cgom1629,2023-10-03
AAA118378,1,ot_grey,,2023-10-03
AAA118379,1,opolo,,2023-10-03
AAA118379,2,oh_grey,,2023-10-03
AAA118379,3,pt_black,,2023-10-03
AAA118380,1,vh_grey,,2023-10-03
AAA118380,2,pt_grey,,2023-10-03
AAA118380,3,vt_white,,2023-10-03
AAA118381,1,pjean,tmoo4895,2023-10-03
AAA118382,1,vpolo,,2023-10-03
AAA118383,1,oh_black,,2023-10-03
AAA118384,1,ot_black,awhi2214,2023-10-03
AAA118385,1,ppolo,,2023-10-03
AAA118386,1,ot_black,swag5616,2023-10-03
AAA118386,2,vt_grey,swag5616,2023-10-03
AAA118386,3,pt_black,swag5616,2023-10-03
AAA118387,1,vt_white,,2023-10-03
AAA118387,2,opolo,,2023-10-03
AAA118387,3,pt_black,,2023-10-03
AAA118388,1,vt_black,,2023-10-03
AAA118389,1,ph_white,,2023-10-03
AAA118390,1,oh_grey,jdud1598,2023-10-03
AAA118391,1,ojean,atho9249,2023-10-03
AAA118392,1,vt_black,jglo2193,2023-10-03
AAA118393,1,oh_white,,2023-10-03
AAA118394,1,vt_black,jste4796,2023-10-03
AAA118395,1,ppolo,,2023-10-03
AAA118395,2,vpolo,,2023-10-03
AAA118396,1,vjean,,2023-10-03
AAA118396,2,vpolo,,2023-10-03
AAA118396,3,ot_grey,,2023-10-03
AAA118397,1,vt_black,,2023-10-03
AAA118397,2,vt_black,,2023-10-03
AAA118397,3,ppolo,,2023-10-03
AAA118398,1,oh_grey,tcol3241,2023-10-03
AAA118399,1,ot_white,,2023-10-03
AAA118400,1,vh_black,wrog3073,2023-10-03
AAA118400,2,ppolo,wrog3073,2023-10-03
AAA118401,1,vt_black,ehil2752,2023-10-03
AAA118402,1,ot_grey,,2023-10-03
AAA118403,1,ot_black,,2023-10-03
AAA118404,1,vpolo,josb9364,2023-10-03
AAA118405,1,oh_black,smal1631,2023-10-03
AAA118405,2,ot_black,smal1631,2023-10-03
AAA118405,3,vjean,smal1631,2023-10-03
AAA118406,1,ot_grey,,2023-10-04
AAA118407,1,oh_black,,2023-10-04
AAA118408,1,opolo,,2023-10-04
AAA118408,2,vt_white,,2023-10-04
AAA118408,3,ph_black,,2023-10-04
AAA118409,1,vt_white,,2023-10-04
AAA118409,2,ppolo,,2023-10-04
AAA118409,3,vpolo,,2023-10-04
AAA118410,1,ppolo,anav6451,2023-10-04
AAA118410,2,vt_grey,anav6451,2023-10-04
AAA118410,3,oh_white,anav6451,2023-10-04
AAA118411,1,ot_white,jedw1804,2023-10-04
AAA118411,2,vt_black,jedw1804,2023-10-04
AAA118411,3,ppolo,jedw1804,2023-10-04
AAA118412,1,pt_black,,2023-10-04
AAA118413,1,oh_grey,cros2612,2023-10-04
AAA118414,1,vh_grey,erod6021,2023-10-04
AAA118415,1,pt_grey,ggre5562,2023-10-04
AAA118415,2,vt_white,ggre5562,2023-10-04
AAA118415,3,ot_white,ggre5562,2023-10-04
AAA118416,1,vt_white,eher4912,2023-10-04
AAA118416,2,ot_white,eher4912,2023-10-04
AAA118416,3,vt_white,eher4912,2023-10-04
AAA118417,1,opolo,,2023-10-04
AAA118418,1,vt_black,,2023-10-04
AAA118419,1,vpolo,,2023-10-04
AAA118420,1,ppolo,,2023-10-04
AAA118420,2,ot_white,,2023-10-04
AAA118421,1,vh_black,lcom7954,2023-10-04
AAA118421,2,ph_white,lcom7954,2023-10-04
AAA118422,1,ot_white,,2023-10-04
AAA118422,2,ot_grey,,2023-10-04
AAA118422,3,ot_grey,,2023-10-04
AAA118423,1,ot_grey,,2023-10-04
AAA118423,2,vt_grey,,2023-10-04
AAA118424,1,ot_white,,2023-10-04
AAA118425,1,vjean,awhi9703,2023-10-04
AAA118426,1,ojean,rhol1745,2023-10-04
AAA118427,1,pt_white,,2023-10-04
AAA118428,1,opolo,,2023-10-04
AAA118429,1,pt_grey,jfor9664,2023-10-04
AAA118429,2,pt_white,jfor9664,2023-10-04
AAA118429,3,ot_grey,jfor9664,2023-10-04
AAA118429,4,vt_white,jfor9664,2023-10-04
AAA118429,5,ppolo,jfor9664,2023-10-04
AAA118430,1,vpolo,jlop6431,2023-10-04
AAA118431,1,vt_grey,,2023-10-04
AAA118432,1,ot_black,mhut6480,2023-10-04
AAA118433,1,vt_black,bsta3652,2023-10-04
AAA118434,1,vh_white,,2023-10-04
AAA118435,1,pt_grey,mlee7354,2023-10-04
AAA118435,2,ph_white,mlee7354,2023-10-04
AAA118435,3,ot_white,mlee7354,2023-10-04
AAA118436,1,vpolo,,2023-10-04
AAA118436,2,pt_white,,2023-10-04
AAA118436,3,vpolo,,2023-10-04
AAA118436,4,pt_grey,,2023-10-04
AAA118437,1,vh_black,amci9517,2023-10-04
AAA118438,1,vpolo,,2023-10-04
AAA118439,1,vpolo,thar3822,2023-10-04
AAA118440,1,opolo,,2023-10-04
AAA118440,2,ojean,,2023-10-04
AAA118440,3,pt_black,,2023-10-04
AAA118441,1,vjean,,2023-10-04
AAA118442,1,oh_white,,2023-10-04
AAA118443,1,oh_white,,2023-10-04
AAA118444,1,ojean,krob6913,2023-10-04
AAA118444,2,ot_grey,krob6913,2023-10-04
AAA118444,3,vpolo,krob6913,2023-10-04
AAA118445,1,pjean,,2023-10-04
AAA118445,2,ojean,,2023-10-04
AAA118446,1,vt_grey,,2023-10-04
AAA118446,2,ot_grey,,2023-10-04
AAA118446,3,ph_black,,2023-10-04
AAA118447,1,oh_black,kgor1078,2023-10-04
AAA118448,1,vt_white,,2023-10-04
AAA118448,2,ot_white,,2023-10-04
AAA118448,3,pt_black,,2023-10-04
AAA118449,1,oh_white,,2023-10-04
AAA118450,1,vh_grey,dand1890,2023-10-04
AAA118450,2,ppolo,dand1890,2023-10-04
AAA118450,3,ot_black,dand1890,2023-10-04
AAA118451,1,pjean,cgra6042,2023-10-04
AAA118451,2,vh_white,cgra6042,2023-10-04
AAA118452,1,oh_black,,2023-10-04
AAA118453,1,ot_white,mski1866,2023-10-04
AAA118454,1,ot_white,,2023-10-04
AAA118455,1,pt_black,,2023-10-04
AAA118456,1,pt_grey,,2023-10-04
AAA118457,1,oh_black,,2023-10-04
AAA118458,1,ot_black,,2023-10-04
AAA118459,1,oh_black,jalv3569,2023-10-04
AAA118460,1,pt_white,lher2896,2023-10-04
AAA118461,1,oh_black,lhan5322,2023-10-04
AAA118462,1,ot_white,,2023-10-04
AAA118462,2,oh_black,,2023-10-04
AAA118463,1,ot_grey,,2023-10-04
AAA118463,2,pt_white,,2023-10-04
AAA118463,3,ot_black,,2023-10-04
AAA118464,1,ot_white,,2023-10-04
AAA118465,1,oh_white,,2023-10-04
AAA118466,1,ppolo,spat2567,2023-10-04
AAA118467,1,ot_black,kper2230,2023-10-04
AAA118468,1,vh_black,,2023-10-04
AAA118469,1,pjean,,2023-10-04
AAA118470,1,vt_white,mcon6424,2023-10-04
AAA118470,2,ot_black,mcon6424,2023-10-04
AAA118470,3,pt_white,mcon6424,2023-10-04
AAA118471,1,vt_black,,2023-10-04
AAA118471,2,ot_white,,2023-10-04
AAA118471,3,ph_white,,2023-10-04
AAA118472,1,vt_grey,jvel2443,2023-10-04
AAA118473,1,oh_white,,2023-10-04
AAA118473,2,ph_white,,2023-10-04
AAA118474,1,ot_black,kdra3868,2023-10-04
AAA118475,1,ppolo,,2023-10-04
AAA118476,1,ot_white,jwat7440,2023-10-04
AAA118477,1,pt_grey,tsmi8850,2023-10-04
AAA118477,2,opolo,tsmi8850,2023-10-04
AAA118478,1,pt_black,gmac2337,2023-10-04
AAA118478,2,pt_black,gmac2337,2023-10-04
AAA118478,3,ppolo,gmac2337,2023-10-04
AAA118479,1,vpolo,,2023-10-05
AAA118479,2,vh_grey,,2023-10-05
AAA118480,1,opolo,jros8927,2023-10-05
AAA118480,2,ot_grey,jros8927,2023-10-05
AAA118480,3,pt_white,jros8927,2023-10-05
AAA118480,4,vjean,jros8927,2023-10-05
AAA118481,1,ojean,,2023-10-05
AAA118482,1,oh_white,khol8720,2023-10-05
AAA118482,2,pt_black,khol8720,2023-10-05
AAA118482,3,ot_black,khol8720,2023-10-05
AAA118483,1,oh_white,rfle5662,2023-10-05
AAA118484,1,ot_grey,,2023-10-05
AAA118485,1,vpolo,wher6825,2023-10-05
AAA118486,1,ot_grey,apau8497,2023-10-05
AAA118487,1,vpolo,cpec2184,2023-10-05
AAA118488,1,pjean,,2023-10-05
AAA118488,2,vt_grey,,2023-10-05
AAA118488,3,oh_grey,,2023-10-05
AAA118488,4,ppolo,,2023-10-05
AAA118489,1,ojean,mbar2253,2023-10-05
AAA118489,2,ot_white,mbar2253,2023-10-05
AAA118490,1,pt_grey,lobr4519,2023-10-05
AAA118491,1,ppolo,mgra1886,2023-10-05
AAA118491,2,vpolo,mgra1886,2023-10-05
AAA118491,3,pjean,mgra1886,2023-10-05
AAA118492,1,ojean,,2023-10-05
AAA118493,1,pjean,,2023-10-05
AAA118494,1,oh_grey,,2023-10-05
AAA118495,1,ph_grey,pgon7952,2023-10-05
AAA118495,2,vpolo,pgon7952,2023-10-05
AAA118496,1,vt_black,wbra9803,2023-10-05
AAA118497,1,ppolo,,2023-10-05
AAA118497,2,ot_grey,,2023-10-05
AAA118497,3,pt_white,,2023-10-05
AAA118498,1,vt_white,cwel1446,2023-10-05
AAA118499,1,pt_grey,wlop1703,2023-10-05
AAA118500,1,ot_black,,2023-10-05
AAA118501,1,pt_grey,wwil5917,2023-10-05
AAA118501,2,pt_grey,wwil5917,2023-10-05
AAA118501,3,vt_white,wwil5917,2023-10-05
AAA118502,1,oh_black,,2023-10-05
AAA118503,1,vh_black,ssch1452,2023-10-05
AAA118504,1,ot_grey,,2023-10-05
AAA118505,1,opolo,lcam6831,2023-10-05
AAA118505,2,oh_grey,lcam6831,2023-10-05
