transaction_id,sale_id,product_id,member_id,sale_date
AAA112980,2,vt_black,,2023-07-02
AAA112980,3,vh_white,,2023-07-02
AAA112981,1,vjean,csan5384,2023-07-02
AAA112982,1,ot_white,hher3970,2023-07-02
AAA112982,2,vt_black,hher3970,2023-07-02
AAA112982,3,opolo,hher3970,2023-07-02
AAA112983,1,oh_grey,,2023-07-02
AAA112984,1,opolo,,2023-07-02
AAA112985,1,opolo,,2023-07-02
AAA112986,1,ojean,,2023-07-02
AAA112987,1,ojean,,2023-07-02
AAA112988,1,ot_white,,2023-07-02
AAA112988,2,ppolo,,2023-07-02
AAA112989,1,vt_grey,,2023-07-02
AAA112990,1,vt_grey,,2023-07-02
AAA112990,2,ot_white,,2023-07-02
AAA112991,1,vt_black,,2023-07-02
AAA112992,1,vt_grey,,2023-07-02
AAA112992,2,ppolo,,2023-07-02
AAA112993,1,ot_black,aedw6176,2023-07-02
AAA112993,2,vjean,aedw6176,2023-07-02
AAA112994,1,pt_grey,,2023-07-02
AAA112995,1,ppolo,,2023-07-02
AAA112995,2,vjean,,2023-07-02
AAA112995,3,ot_black,,2023-07-02
AAA112996,1,vh_black,sgil8545,2023-07-02
AAA112996,2,ot_black,sgil8545,2023-07-02
AAA112996,3,opolo,sgil8545,2023-07-02
AAA112997,1,vt_grey,,2023-07-02
AAA112997,2,pt_grey,,2023-07-02
AAA112997,3,ot_white,,2023-07-02
AAA112998,1,vt_black,,2023-07-02
AAA112998,2,vt_white,,2023-07-02
AAA112998,3,ot_white,,2023-07-02
AAA112999,1,ot_white,mgra7416,2023-07-02
AAA113000,1,vt_black,,2023-07-02
AAA113001,1,vh_black,bdav3703,2023-07-02
AAA113001,2,vpolo,bdav3703,2023-07-02
AAA113001,3,pt_grey,bdav3703,2023-07-02
AAA113002,1,oh_grey,,2023-07-02
AAA113003,1,vjean,smcc1697,2023-07-02
AAA113004,1,pt_grey,ehod8566,2023-07-02
AAA113004,2,vt_grey,ehod8566,2023-07-02
AAA113004,3,ot_white,ehod8566,2023-07-02
AAA113005,1,pt_white,,2023-07-02
AAA113006,1,ojean,pweb4028,2023-07-02
AAA113007,1,vh_grey,jale6745,2023-07-02
AAA113008,1,pt_grey,,2023-07-02
AAA113008,2,pt_white,,2023-07-02
AAA113008,3,opolo,,2023-07-02
AAA113008,4,ot_grey,,2023-07-02
AAA113009,1,pjean,atho7902,2023-07-02
AAA113010,1,vt_black,rnor7514,2023-07-02
AAA113011,1,oh_black,,2023-07-02
AAA113011,2,pt_grey,,2023-07-02
AAA113011,3,pt_black,,2023-07-02
AAA113012,1,ot_grey,,2023-07-02
AAA113012,2,opolo,,2023-07-02
AAA113013,1,ot_grey,,2023-07-02
AAA113014,1,vjean,,2023-07-02
AAA113014,2,vpolo,,2023-07-02
AAA113014,3,ot_black,,2023-07-02
AAA113015,1,opolo,dcam5186,2023-07-02
AAA113016,1,pt_grey,,2023-07-02
AAA113017,1,pt_white,,2023-07-02
AAA113018,1,ph_white,,2023-07-02
AAA113019,1,ot_black,,2023-07-02
AAA113019,2,pjean,,2023-07-02
AAA113019,3,vh_grey,,2023-07-02
AAA113020,1,vt_white,,2023-07-02
AAA113021,1,vt_grey,lmci5027,2023-07-02
AAA113022,1,vt_white,aben8518,2023-07-02
AAA113023,1,ot_grey,csta1685,2023-07-02
AAA113024,1,ot_black,,2023-07-02
AAA113024,2,oh_grey,,2023-07-02
AAA113024,3,oh_black,,2023-07-02
AAA113025,1,vpolo,,2023-07-02
AAA113025,2,ojean,,2023-07-02
AAA113025,3,vt_grey,,2023-07-02
AAA113026,1,ot_grey,,2023-07-02
AAA113026,2,pt_black,,2023-07-02
AAA113026,3,vpolo,,2023-07-02
AAA113026,4,opolo,,2023-07-02
AAA113026,5,ot_white,,2023-07-02
AAA113027,1,vt_black,,2023-07-02
AAA113028,1,ph_white,ttay2027,2023-07-02
AAA113029,1,opolo,jrob1264,2023-07-02
AAA113030,1,vt_black,,2023-07-02
AAA113030,2,vt_grey,,2023-07-02
AAA113031,1,vpolo,tram9614,2023-07-02
AAA113031,2,vh_black,tram9614,2023-07-02
AAA113031,3,pt_white,tram9614,2023-07-02
AAA113031,4,vt_white,tram9614,2023-07-02
AAA113032,1,ppolo,lbre4108,2023-07-02
AAA113032,2,vt_white,lbre4108,2023-07-02
AAA113032,3,ppolo,lbre4108,2023-07-02
AAA113033,1,opolo,sbro3870,2023-07-02
AAA113034,1,ot_grey,sfow8132,2023-07-02
AAA113035,1,ojean,tsch9831,2023-07-02
AAA113036,1,pjean,,2023-07-02
AAA113036,2,ph_grey,,2023-07-02
AAA113036,3,pt_white,,2023-07-02
AAA113037,1,pjean,,2023-07-02
AAA113037,2,vpolo,,2023-07-02
AAA113037,3,ot_grey,,2023-07-02
AAA113038,1,ot_white,,2023-07-02
AAA113039,1,vt_grey,,2023-07-02
AAA113039,2,ot_white,,2023-07-02
AAA113040,1,ph_white,,2023-07-02
AAA113040,2,ot_grey,,2023-07-02
AAA113040,3,ppolo,,2023-07-02
AAA113041,1,ojean,,2023-07-02
AAA113041,2,pjean,,2023-07-02
AAA113041,3,pt_white,,2023-07-02
AAA113042,1,pt_black,,2023-07-02
AAA113043,1,vjean,lsmi5632,2023-07-02
AAA113044,1,oh_black,,2023-07-02
AAA113045,1,pt_black,,2023-07-02
AAA113046,1,pt_white,,2023-07-02
AAA113047,1,ot_white,,2023-07-03
AAA113047,2,ph_grey,,2023-07-03
AAA113047,3,ojean,,2023-07-03
AAA113048,1,vt_white,,2023-07-03
AAA113048,2,pt_grey,,2023-07-03
AAA113048,3,ot_grey,,2023-07-03
AAA113049,1,vt_black,bkan8044,2023-07-03
AAA113049,2,vt_black,bkan8044,2023-07-03
AAA113049,3,ph_black,bkan8044,2023-07-03
AAA113050,1,vt_white,erog7838,2023-07-03
AAA113051,1,pt_black,,2023-07-03
AAA113052,1,ot_grey,,2023-07-03
AAA113053,1,ot_grey,tlov7384,2023-07-03
AAA113053,2,pt_black,tlov7384,2023-07-03
AAA113053,3,vt_white,tlov7384,2023-07-03
AAA113053,4,pt_black,tlov7384,2023-07-03
AAA113054,1,ppolo,,2023-07-03
AAA113054,2,pt_white,,2023-07-03
AAA113054,3,ph_white,,2023-07-03
AAA113055,1,opolo,tcoo8731,2023-07-03
AAA113055,2,pt_white,tcoo8731,2023-07-03
AAA113056,1,ot_white,,2023-07-03
AAA113057,1,ph_black,epat8570,2023-07-03
AAA113058,1,ot_black,,2023-07-03
AAA113059,1,oh_white,,2023-07-03
AAA113060,1,vt_white,,2023-07-03
AAA113060,2,vt_white,,2023-07-03
AAA113060,3,ph_white,,2023-07-03
AAA113061,1,oh_grey,,2023-07-03
AAA113062,1,ot_black,,2023-07-03
AAA113063,1,pjean,,2023-07-03
AAA113063,2,opolo,,2023-07-03
AAA113063,3,pt_grey,,2023-07-03
AAA113064,1,ot_white,,2023-07-03
AAA113065,1,vt_grey,,2023-07-03
AAA113065,2,ojean,,2023-07-03
AAA113066,1,ot_white,,2023-07-03
AAA113067,1,vh_black,,2023-07-03
AAA113068,1,vjean,,2023-07-03
AAA113068,2,vt_white,,2023-07-03
AAA113068,3,vt_black,,2023-07-03
AAA113069,1,vh_grey,,2023-07-03
AAA113070,1,ot_grey,,2023-07-03
AAA113071,1,ojean,jsan4094,2023-07-03
AAA113072,1,vt_black,,2023-07-03
AAA113073,1,ot_grey,tdix4295,2023-07-03
AAA113074,1,vt_black,,2023-07-03
AAA113075,1,oh_grey,,2023-07-03
AAA113076,1,vt_grey,,2023-07-03
AAA113076,2,vt_black,,2023-07-03
AAA113076,3,pt_grey,,2023-07-03
AAA113076,4,ojean,,2023-07-03
AAA113077,1,opolo,,2023-07-03
AAA113078,1,ot_white,,2023-07-03
AAA113079,1,ot_grey,,2023-07-03
AAA113079,2,vpolo,,2023-07-03
AAA113080,1,vpolo,,2023-07-03
AAA113080,2,vjean,,2023-07-03
AAA113080,3,vt_white,,2023-07-03
AAA113081,1,ojean,cnea5404,2023-07-03
AAA113081,2,vt_black,cnea5404,2023-07-03
AAA113081,3,ph_grey,cnea5404,2023-07-03
AAA113082,1,ot_white,,2023-07-03
AAA113082,2,vt_grey,,2023-07-03
AAA113082,3,vt_grey,,2023-07-03
AAA113083,1,ot_white,ague8992,2023-07-03
AAA113083,2,vpolo,ague8992,2023-07-03
AAA113083,3,ph_black,ague8992,2023-07-03
AAA113084,1,vt_grey,jbak4000,2023-07-03
AAA113084,2,vt_grey,jbak4000,2023-07-03
AAA113084,3,vt_white,jbak4000,2023-07-03
AAA113085,1,vt_white,,2023-07-04
AAA113086,1,ojean,kdou4567,2023-07-04
AAA113087,1,opolo,,2023-07-04
AAA113088,1,pt_grey,bcoo5201,2023-07-04
AAA113088,2,vt_grey,bcoo5201,2023-07-04
AAA113088,3,pt_black,bcoo5201,2023-07-04
AAA113089,1,oh_grey,,2023-07-04
AAA113090,1,ojean,ragu5008,2023-07-04
AAA113090,2,ot_black,ragu5008,2023-07-04
AAA113090,3,vpolo,ragu5008,2023-07-04
AAA113091,1,ot_grey,akel3977,2023-07-04
AAA113092,1,ot_white,,2023-07-04
AAA113092,2,vh_grey,,2023-07-04
AAA113092,3,ppolo,,2023-07-04
AAA113093,1,oh_black,asch6734,2023-07-04
AAA113094,1,vt_grey,,2023-07-04
AAA113094,2,oh_black,,2023-07-04
AAA113094,3,pt_black,,2023-07-04
AAA113095,1,oh_grey,lbro1561,2023-07-04
AAA113096,1,vt_grey,mtay5115,2023-07-04
AAA113096,2,pt_grey,mtay5115,2023-07-04
AAA113096,3,vt_white,mtay5115,2023-07-04
AAA113097,1,pt_white,,2023-07-04
AAA113098,1,vt_black,kmon3307,2023-07-04
AAA113098,2,vt_white,kmon3307,2023-07-04
AAA113098,3,ot_black,kmon3307,2023-07-04
AAA113099,1,ot_white,srob1465,2023-07-04
AAA113099,2,vh_white,srob1465,2023-07-04
AAA113099,3,oh_grey,srob1465,2023-07-04
AAA113100,1,vt_white,ksan1623,2023-07-04
AAA113100,2,vpolo,ksan1623,2023-07-04
AAA113100,3,ot_grey,ksan1623,2023-07-04
AAA113101,1,ot_black,,2023-07-04
AAA113101,2,ot_grey,,2023-07-04
AAA113102,1,pt_white,rtho3706,2023-07-04
AAA113103,1,opolo,,2023-07-04
AAA113103,2,vjean,,2023-07-04
AAA113104,1,pjean,,2023-07-04
AAA113104,2,pt_black,,2023-07-04
AAA113104,3,pt_white,,2023-07-04
AAA113105,1,ot_white,khen6840,2023-07-04
AAA113106,1,ot_grey,,2023-07-04
AAA113107,1,pt_grey,edod8214,2023-07-04
AAA113107,2,oh_grey,edod8214,2023-07-04
AAA113107,3,ppolo,edod8214,2023-07-04
AAA113108,1,ppolo,ejon4633,2023-07-04
AAA113108,2,pt_white,ejon4633,2023-07-04
AAA113109,1,vjean,,2023-07-04
AAA113109,2,ot_black,,2023-07-04
AAA113109,3,ojean,,2023-07-04
AAA113109,4,pt_black,,2023-07-04
AAA113110,1,opolo,,2023-07-04
AAA113111,1,ppolo,,2023-07-04
AAA113112,1,vjean,,2023-07-04
AAA113113,1,vpolo,lrod6291,2023-07-04
AAA113113,2,ojean,lrod6291,2023-07-04
AAA113114,1,vt_grey,mbak5201,2023-07-04
AAA113115,1,ojean,,2023-07-04
AAA113116,1,ot_white,rgar8131,2023-07-04
AAA113116,2,oh_white,rgar8131,2023-07-04
AAA113116,3,vt_white,rgar8131,2023-07-04
AAA113116,4,ot_white,rgar8131,2023-07-04
AAA113116,5,opolo,rgar8131,2023-07-04
AAA113117,1,vpolo,,2023-07-04
AAA113118,1,pt_white,alop2917,2023-07-04
AAA113119,1,ot_black,,2023-07-04
AAA113119,2,ot_white,,2023-07-04
AAA113120,1,ot_grey,ehun5100,2023-07-04
AAA113120,2,vt_black,ehun5100,2023-07-04
AAA113120,3,ph_white,ehun5100,2023-07-04
AAA113121,1,oh_grey,,2023-07-05
AAA113122,1,ppolo,dcol1693,2023-07-05
AAA113122,2,ph_grey,dcol1693,2023-07-05
AAA113122,3,pt_grey,dcol1693,2023-07-05
AAA113123,1,ppolo,tmcd6644,2023-07-05
AAA113123,2,ph_black,tmcd6644,2023-07-05
AAA113123,3,ot_white,tmcd6644,2023-07-05
AAA113124,1,vjean,,2023-07-05
AAA113125,1,oh_black,vbak8833,2023-07-05
AAA113126,1,opolo,,2023-07-05
AAA113127,1,vh_grey,vbro8135,2023-07-05
AAA113128,1,ojean,,2023-07-05
AAA113128,2,pt_white,,2023-07-05
AAA113128,3,vpolo,,2023-07-05
AAA113129,1,vjean,,2023-07-05
AAA113129,2,pjean,,2023-07-05
AAA113129,3,ph_white,,2023-07-05
AAA113130,1,ot_white,ecro8222,2023-07-05
AAA113130,2,pt_grey,ecro8222,2023-07-05
AAA113130,3,ph_black,ecro8222,2023-07-05
AAA113131,1,vt_black,jhen1667,2023-07-05
AAA113132,1,pt_white,,2023-07-05
AAA113133,1,ot_grey,,2023-07-05
AAA113134,1,pt_black,jgay2807,2023-07-05
AAA113135,1,ppolo,bmor5988,2023-07-05
AAA113135,2,vpolo,bmor5988,2023-07-05
AAA113136,1,oh_white,,2023-07-05
AAA113136,2,ot_black,,2023-07-05
AAA113136,3,pt_grey,,2023-07-05
AAA113137,1,opolo,ttor9376,2023-07-05
AAA113137,2,pt_grey,ttor9376,2023-07-05
AAA113137,3,ojean,ttor9376,2023-07-05
AAA113138,1,ot_black,,2023-07-05
AAA113138,2,vt_grey,,2023-07-05
AAA113138,3,ot_grey,,2023-07-05
AAA113139,1,pjean,,2023-07-05
AAA113139,2,pt_black,,2023-07-05
AAA113139,3,pt_grey,,2023-07-05
AAA113140,1,ppolo,,2023-07-05
AAA113140,2,vpolo,,2023-07-05
AAA113140,3,opolo,,2023-07-05
AAA113140,4,ot_black,,2023-07-05
AAA113140,5,ot_black,,2023-07-05
AAA113141,1,vpolo,,2023-07-05
AAA113142,1,ot_grey,pmcc3119,2023-07-05
AAA113142,2,opolo,pmcc3119,2023-07-05
AAA113143,1,oh_white,,2023-07-05
AAA113144,1,oh_black,,2023-07-05
AAA113145,1,pt_white,,2023-07-05
AAA113146,1,ot_black,,2023-07-05
AAA113146,2,vt_white,,2023-07-05
AAA113146,3,vpolo,,2023-07-05
AAA113147,1,pjean,,2023-07-05
AAA113147,2,ot_grey,,2023-07-05
AAA113148,1,vt_black,lmue4461,2023-07-05
AAA113149,1,vh_white,,2023-07-05
AAA113149,2,pt_grey,,2023-07-05
AAA113149,3,ojean,,2023-07-05
AAA113150,1,oh_grey,,2023-07-05
AAA113151,1,vpolo,kvan3551,2023-07-05
AAA113152,1,ot_grey,,2023-07-05
AAA113153,1,vh_white,,2023-07-05
AAA113154,1,vt_black,khol4569,2023-07-05
AAA113155,1,pt_black,ccra3286,2023-07-05
AAA113155,2,pt_grey,ccra3286,2023-07-05
AAA113155,3,vt_grey,ccra3286,2023-07-05
AAA113156,1,ot_black,,2023-07-05
AAA113157,1,vh_white,,2023-07-05
AAA113158,1,ph_grey,,2023-07-05
AAA113159,1,ph_black,,2023-07-05
AAA113160,1,ot_black,psmi4086,2023-07-05
AAA113160,2,oh_grey,psmi4086,2023-07-05
AAA113160,3,ot_grey,psmi4086,2023-07-05
AAA113160,4,ot_grey,psmi4086,2023-07-05
AAA113160,5,vt_black,psmi4086,2023-07-05
AAA113161,1,oh_white,,2023-07-05
AAA113162,1,vh_white,lcha8370,2023-07-05
AAA113163,1,ph_grey,,2023-07-05
AAA113163,2,vpolo,,2023-07-05
AAA113163,3,oh_grey,,2023-07-05
AAA113164,1,opolo,,2023-07-05
AAA113165,1,oh_white,,2023-07-05
AAA113166,1,pt_black,jcox2304,2023-07-05
AAA113167,1,ot_white,tmcc5275,2023-07-05
AAA113168,1,oh_black,tpor5250,2023-07-06
AAA113169,1,ot_black,,2023-07-06
AAA113169,2,oh_black,,2023-07-06
AAA113169,3,pjean,,2023-07-06
AAA113170,1,ppolo,,2023-07-06
AAA113171,1,opolo,,2023-07-06
AAA113172,1,pt_white,datk5752,2023-07-06
AAA113172,2,pt_grey,datk5752,2023-07-06
AAA113172,3,ppolo,datk5752,2023-07-06
AAA113172,4,opolo,datk5752,2023-07-06
AAA113173,1,ot_grey,jbur2751,2023-07-06
AAA113173,2,vt_black,jbur2751,2023-07-06
AAA113173,3,pt_white,jbur2751,2023-07-06
AAA113174,1,ot_black,,2023-07-06
AAA113175,1,ot_black,,2023-07-06
AAA113176,1,oh_grey,swol9486,2023-07-06
AAA113177,1,ot_white,,2023-07-06
AAA113178,1,pt_black,,2023-07-06
AAA113178,2,ppolo,,2023-07-06
AAA113178,3,pt_grey,,2023-07-06
AAA113179,1,vpolo,,2023-07-06
AAA113180,1,ot_grey,bcol1356,2023-07-06
AAA113181,1,vt_black,sbak3968,2023-07-06
AAA113181,2,ot_black,sbak3968,2023-07-06
AAA113181,3,vt_grey,sbak3968,2023-07-06
AAA113182,1,ppolo,tcol7885,2023-07-06
AAA113183,1,ot_grey,lcoo9045,2023-07-06
AAA113184,1,pt_grey,vgue7877,2023-07-06
AAA113184,2,ojean,vgue7877,2023-07-06
AAA113184,3,vpolo,vgue7877,2023-07-06
AAA113185,1,vt_white,jtuc1374,2023-07-06
AAA113186,1,ph_white,,2023-07-06
AAA113186,2,ppolo,,2023-07-06
AAA113186,3,vt_white,,2023-07-06
AAA113187,1,pt_white,,2023-07-06
AAA113187,2,vt_white,,2023-07-06
AAA113187,3,vpolo,,2023-07-06
AAA113187,4,vt_white,,2023-07-06
AAA113187,5,ppolo,,2023-07-06
AAA113188,1,opolo,,2023-07-06
AAA113189,1,vpolo,dgib7053,2023-07-06
AAA113190,1,vt_white,,2023-07-06
AAA113191,1,ot_grey,,2023-07-06
AAA113192,1,ph_grey,sram1586,2023-07-06
AAA113193,1,vt_black,,2023-07-06
AAA113194,1,ppolo,mhal2608,2023-07-06
AAA113195,1,ot_grey,,2023-07-06
AAA113196,1,vpolo,wtay8464,2023-07-06
AAA113197,1,ph_white,,2023-07-06
AAA113197,2,ppolo,,2023-07-06
AAA113198,1,ot_grey,,2023-07-06
AAA113198,2,opolo,,2023-07-06
AAA113199,1,ot_white,,2023-07-06
AAA113199,2,vt_grey,,2023-07-06
AAA113200,1,vt_grey,,2023-07-06
AAA113201,1,ot_black,,2023-07-06
AAA113202,1,pjean,,2023-07-06
AAA113203,1,ot_black,arey4812,2023-07-06
AAA113203,2,opolo,arey4812,2023-07-06
AAA113203,3,opolo,arey4812,2023-07-06
AAA113204,1,pt_grey,,2023-07-06
AAA113205,1,ph_white,,2023-07-06
AAA113206,1,pt_black,,2023-07-06
AAA113206,2,pt_grey,,2023-07-06
AAA113206,3,ot_black,,2023-07-06
AAA113207,1,ojean,kpac5187,2023-07-06
AAA113207,2,vt_black,kpac5187,2023-07-06
AAA113207,3,pt_white,kpac5187,2023-07-06
AAA113208,1,ot_white,vwil9431,2023-07-06
AAA113209,1,vjean,,2023-07-06
AAA113209,2,vt_black,,2023-07-06
AAA113209,3,vt_grey,,2023-07-06
AAA113210,1,ojean,,2023-07-07
AAA113210,2,pt_white,,2023-07-07
AAA113210,3,ppolo,,2023-07-07
AAA113211,1,ot_grey,,2023-07-07
AAA113212,1,opolo,,2023-07-07
AAA113213,1,ot_white,,2023-07-07
AAA113213,2,ot_grey,,2023-07-07
AAA113213,3,vt_black,,2023-07-07
AAA113213,4,ph_grey,,2023-07-07
AAA113213,5,ot_grey,,2023-07-07
AAA113214,1,ojean,hwhi1163,2023-07-07
AAA113215,1,vpolo,,2023-07-07
AAA113216,1,ojean,mort4103,2023-07-07
AAA113216,2,oh_grey,mort4103,2023-07-07
AAA113216,3,vh_grey,mort4103,2023-07-07
AAA113217,1,ot_grey,,2023-07-07
AAA113218,1,ppolo,,2023-07-07
AAA113218,2,ph_black,,2023-07-07
AAA113219,1,vpolo,,2023-07-07
AAA113220,1,opolo,,2023-07-07
AAA113221,1,vh_grey,,2023-07-07
AAA113221,2,ojean,,2023-07-07
AAA113221,3,vt_grey,,2023-07-07
AAA113222,1,vjean,,2023-07-07
AAA113222,2,vjean,,2023-07-07
AAA113222,3,oh_black,,2023-07-07
AAA113223,1,ot_grey,aall4375,2023-07-07
AAA113224,1,ot_grey,atow5627,2023-07-07
AAA113225,1,pjean,,2023-07-07
AAA113226,1,ot_grey,,2023-07-07
AAA113227,1,vh_white,jweb6580,2023-07-07
AAA113227,2,vt_grey,jweb6580,2023-07-07
AAA113227,3,pt_black,jweb6580,2023-07-07
AAA113228,1,opolo,pwri6581,2023-07-07
AAA113229,1,oh_white,skno4611,2023-07-07
AAA113230,1,opolo,skin2318,2023-07-07
AAA113231,1,vh_black,,2023-07-07
AAA113232,1,pt_black,,2023-07-07
AAA113232,2,pjean,,2023-07-07
AAA113232,3,pt_white,,2023-07-07
AAA113232,4,ot_grey,,2023-07-07
AAA113233,1,ojean,,2023-07-07
AAA113234,1,vh_white,,2023-07-07
AAA113234,2,opolo,,2023-07-07
AAA113234,3,pt_grey,,2023-07-07
AAA113234,4,vt_white,,2023-07-07
AAA113234,5,vt_white,,2023-07-07
AAA113235,1,oh_white,dcam9263,2023-07-07
AAA113235,2,ot_grey,dcam9263,2023-07-07
AAA113236,1,ojean,kmen9012,2023-07-07
AAA113237,1,vh_black,eham2222,2023-07-07
AAA113238,1,vt_grey,,2023-07-07
AAA113238,2,ppolo,,2023-07-07
AAA113238,3,pt_black,,2023-07-07
AAA113238,4,vt_black,,2023-07-07
AAA113238,5,pt_black,,2023-07-07
AAA113239,1,oh_black,rcha5568,2023-07-07
AAA113239,2,vpolo,rcha5568,2023-07-07
AAA113239,3,vt_grey,rcha5568,2023-07-07
AAA113240,1,oh_black,,2023-07-07
AAA113241,1,opolo,,2023-07-07
AAA113242,1,oh_grey,dbla3907,2023-07-07
AAA113243,1,ppolo,,2023-07-07
AAA113244,1,ot_black,,2023-07-07
AAA113244,2,ot_white,,2023-07-07
AAA113244,3,ot_grey,,2023-07-07
AAA113245,1,vpolo,msul9035,2023-07-07
AAA113246,1,ot_black,,2023-07-07
AAA113247,1,vt_white,smor4232,2023-07-07
AAA113247,2,pt_grey,smor4232,2023-07-07
AAA113247,3,ot_black,smor4232,2023-07-07
AAA113248,1,oh_black,,2023-07-07
AAA113249,1,vjean,,2023-07-07
AAA113250,1,ot_grey,,2023-07-07
AAA113250,2,pt_white,,2023-07-07
AAA113250,3,opolo,,2023-07-07
AAA113251,1,ppolo,wcal9179,2023-07-07
AAA113251,2,ot_white,wcal9179,2023-07-07
AAA113251,3,vt_grey,wcal9179,2023-07-07
AAA113251,4,pt_grey,wcal9179,2023-07-07
AAA113252,1,ot_black,jall8134,2023-07-07
AAA113252,2,ot_white,jall8134,2023-07-07
AAA113252,3,vh_black,jall8134,2023-07-07
AAA113253,1,vt_grey,,2023-07-07
AAA113253,2,vh_white,,2023-07-07
AAA113254,1,pjean,,2023-07-07
AAA113254,2,opolo,,2023-07-07
AAA113254,3,pt_grey,,2023-07-07
AAA113255,1,opolo,twag6657,2023-07-07
AAA113256,1,ppolo,,2023-07-08
AAA113256,2,ph_black,,2023-07-08
AAA113256,3,ojean,,2023-07-08
AAA113257,1,oh_black,lhar7536,2023-07-08
AAA113258,1,ph_black,akel4726,2023-07-08
AAA113258,2,ojean,akel4726,2023-07-08
AAA113259,1,ot_white,rrob8264,2023-07-08
AAA113259,2,vh_black,rrob8264,2023-07-08
AAA113259,3,ph_white,rrob8264,2023-07-08
AAA113259,4,ot_black,rrob8264,2023-07-08
