,Date,Temperature
125,2013-05-06,64.61885598808527
126,2013-05-07,56.713594001047426
127,2013-05-08,49.75766568376006
128,2013-05-09,49.13601773725913
129,2013-05-10,63.1333198689374
130,2013-05-11,60.33177271125094
131,2013-05-12,61.13062854215596
132,2013-05-13,56.71121720810643
133,2013-05-14,53.36643987008601
134,2013-05-15,55.91418442137917
135,2013-05-16,57.68015608687188
136,2013-05-17,52.80844422150649
137,2013-05-18,59.80724954775563
138,2013-05-19,50.70201915600139
139,2013-05-20,55.336206177123884
140,2013-05-21,55.97996063761749
141,2013-05-22,53.544900934123156
142,2013-05-23,45.97247322490089
143,2013-05-24,59.23934832055626
144,2013-05-25,53.22124619779866
145,2013-05-26,63.62853979662186
146,2013-05-27,55.29008861157974
147,2013-05-28,54.2932020578439
148,2013-05-29,57.45760973389439
149,2013-05-30,62.26719874315224
150,2013-05-31,54.18296168440915
151,2013-06-01,57.07368847414888
152,2013-06-02,59.201518205088114
153,2013-06-03,56.95161405327973
154,2013-06-04,60.13215745496129
155,2013-06-05,58.463230105062344
156,2013-06-06,59.574411469465026
157,2013-06-07,60.021631597078205
158,2013-06-08,53.04034764814982
159,2013-06-09,49.853880502139006
160,2013-06-10,40.68878182378097
161,2013-06-11,45.38633440239102
162,2013-06-12,49.75858600420602
163,2013-06-13,50.09132456379717
164,2013-06-14,51.236027682989565
165,2013-06-15,46.99619754875625
166,2013-06-16,44.02111194279343
167,2013-06-17,51.34888416766637
168,2013-06-18,51.052910355941044
169,2013-06-19,47.96222979225067
170,2013-06-20,48.28923919174808
171,2013-06-21,47.29921704063797
172,2013-06-22,50.01738130491841
173,2013-06-23,47.718485865023744
174,2013-06-24,58.29937665758508
175,2013-06-25,53.20498366022561
176,2013-06-26,47.13841040986741
177,2013-06-27,50.59776109266273
178,2013-06-28,46.098571968244045
179,2013-06-29,57.06084147587394
180,2013-06-30,58.9209336229041
181,2013-07-01,56.26000991376516
182,2013-07-02,44.276536843787014
183,2013-07-03,49.54366490136912
184,2013-07-04,47.99214662243542
185,2013-07-05,52.810065529570906
186,2013-07-06,44.96045098358051
187,2013-07-07,46.62054152999492
188,2013-07-08,47.93391485824096
189,2013-07-09,50.76644234566212
190,2013-07-10,53.47064354068943
191,2013-07-11,48.35636153631696
192,2013-07-12,53.31982537763111
193,2013-07-13,54.11038178398569
194,2013-07-14,48.933923815640895
195,2013-07-15,43.771709335672014
196,2013-07-16,44.1440483228293
197,2013-07-17,52.95863487575784
198,2013-07-18,47.618877818426654
199,2013-07-19,41.43685338658773
200,2013-07-20,53.064761840915004
201,2013-07-21,50.647772602731095
202,2013-07-22,42.97016459428686
203,2013-07-23,55.89709990601323
204,2013-07-24,54.18317993578874
205,2013-07-25,50.693726256450894
206,2013-07-26,43.62840316132792
207,2013-07-27,42.988347335573586
208,2013-07-28,48.46465756579282
209,2013-07-29,41.43042305224856
210,2013-07-30,52.02540136592243
211,2013-07-31,42.94588343309832
212,2013-08-01,52.824563646273496
213,2013-08-02,50.55934273636637
214,2013-08-03,55.55892634048522
215,2013-08-04,47.31026202369256
216,2013-08-05,53.36864724762362
217,2013-08-06,45.02579903582678
218,2013-08-07,55.97774775884704
219,2013-08-08,51.42519116861253
220,2013-08-09,54.47925334482715
221,2013-08-10,45.39737326585984
222,2013-08-11,54.495421378358834
223,2013-08-12,53.53101698151854
224,2013-08-13,53.81848946356681
225,2013-08-14,53.56316981506993
226,2013-08-15,51.03268058604826
227,2013-08-16,58.20649610157996
228,2013-08-17,51.22051007117148
229,2013-08-18,48.304153998045855
230,2013-08-19,51.706369033155305
231,2013-08-20,47.24741027277735
232,2013-08-21,49.68001788334578
233,2013-08-22,51.113766919053006
234,2013-08-23,50.1022293967707
235,2013-08-24,52.99698536402743
236,2013-08-25,61.728806956531635
237,2013-08-26,54.8547491992306
238,2013-08-27,57.361503236440456
239,2013-08-28,49.48145281315882
240,2013-08-29,49.06491855747426
241,2013-08-30,50.10910976553505
242,2013-08-31,56.264445486344385
243,2013-09-01,44.25940760884551
244,2013-09-02,49.834176123543166
245,2013-09-03,55.5116792341711
246,2013-09-04,53.87953816468536
247,2013-09-05,64.83864841071522
248,2013-09-06,57.23841607871328
249,2013-09-07,51.6890427823476
250,2013-09-08,47.11196465730326
251,2013-09-09,53.29719982531069
252,2013-09-10,48.483899586607926
253,2013-09-11,57.33375325209217
254,2013-09-12,55.805531611208394
255,2013-09-13,56.60015966046365
256,2013-09-14,65.39588332397518
257,2013-09-15,50.46267009289851
258,2013-09-16,54.037978961020464
259,2013-09-17,48.93742127755546
260,2013-09-18,54.59700741924937
261,2013-09-19,62.96636807975013
262,2013-09-20,57.84361199560236
263,2013-09-21,54.427564772054
264,2013-09-22,56.25815124409945
265,2013-09-23,48.94572181028205
266,2013-09-24,53.03133144152805
267,2013-09-25,55.426262872851936
268,2013-09-26,55.49710993354271
269,2013-09-27,47.346918778006916
270,2013-09-28,56.63811589617391
271,2013-09-29,56.39598246257105
272,2013-09-30,53.114743968636105
273,2013-10-01,59.0208749954125
274,2013-10-02,51.58254223315999
275,2013-10-03,51.601021923378255
276,2013-10-04,59.67343631169119
277,2013-10-05,55.66138404541918
278,2013-10-06,58.94222239887849
279,2013-10-07,63.197453361588025
280,2013-10-08,58.130350348474224
281,2013-10-09,44.94665972585402
282,2013-10-10,58.246731809895536
283,2013-10-11,56.59477989002983
284,2013-10-12,57.8265282283854
285,2013-10-13,63.49865406285777
286,2013-10-14,51.10734907029443
287,2013-10-15,60.21978311953992
288,2013-10-16,66.85151955955617
289,2013-10-17,55.87028442515771
290,2013-10-18,61.36163943092868
291,2013-10-19,63.83152889485401
292,2013-10-20,60.05115719551047
293,2013-10-21,55.574515098342864
294,2013-10-22,55.45239494646
295,2013-10-23,62.719000768829915
296,2013-10-24,61.96074545390867
297,2013-10-25,55.067657924643875
298,2013-10-26,53.11763422819459
299,2013-10-27,52.59596642925502
300,2013-10-28,67.30825930592385
301,2013-10-29,58.660274398047505
302,2013-10-30,70.80114292826707
303,2013-10-31,61.777728015352714
304,2013-11-01,65.19761161416899
305,2013-11-02,64.53136244152591
306,2013-11-03,67.99574925098683
307,2013-11-04,58.16968407477965
308,2013-11-05,73.80006554185368
309,2013-11-06,62.49849148694084
310,2013-11-07,59.482999539035944
311,2013-11-08,64.5128050114421
312,2013-11-09,68.46169438015399
313,2013-11-10,57.962225621085125
314,2013-11-11,65.83434686220535
315,2013-11-12,59.417779212067614
316,2013-11-13,60.468632334127555
317,2013-11-14,60.55258790622484
318,2013-11-15,66.8177073324296
319,2013-11-16,57.45463634102811
320,2013-11-17,63.96308055017306
321,2013-11-18,61.28291067958704
322,2013-11-19,58.763949110207356
323,2013-11-20,56.9323819862276
324,2013-11-21,56.985558377419984
325,2013-11-22,54.831019911736014
326,2013-11-23,67.48083596874633
327,2013-11-24,61.7917341868439
328,2013-11-25,63.793259650331215
329,2013-11-26,68.89094682240798
330,2013-11-27,56.89941421534223
331,2013-11-28,58.29227162342143
332,2013-11-29,64.27357768346891
333,2013-11-30,53.879602239598164
334,2013-12-01,63.106457435015656
335,2013-12-02,61.37553463449766
336,2013-12-03,67.64761221084768
337,2013-12-04,63.87092066818066
338,2013-12-05,76.0407463968848
339,2013-12-06,70.68945686034697
340,2013-12-07,61.73380757862344
341,2013-12-08,64.06343281271575
342,2013-12-09,64.26207743542278
343,2013-12-10,82.53287174555281
344,2013-12-11,58.44900178010929
345,2013-12-12,67.01769850202307
346,2013-12-13,55.57783932319235
347,2013-12-14,65.96531279397038
348,2013-12-15,75.54945280954506
349,2013-12-16,63.95772284162946
350,2013-12-17,71.52277210736024
351,2013-12-18,65.66942387023398
352,2013-12-19,63.88750641587283
353,2013-12-20,64.74171820526801
354,2013-12-21,63.065486774099995
355,2013-12-22,62.86970864055088
356,2013-12-23,59.349027938377525
357,2013-12-24,73.53400364474722
358,2013-12-25,64.03461802103278
359,2013-12-26,67.46887155382876
360,2013-12-27,61.61734074280107
361,2013-12-28,71.58495279707675
362,2013-12-29,64.63222111046085
363,2013-12-30,65.54483666071097
364,2013-12-31,56.85511682352028
365,2014-01-01,71.97988105569806
366,2014-01-02,79.05752852410123
367,2014-01-03,65.65461207000044
368,2014-01-04,67.70885423148759
369,2014-01-05,64.30838020892492
370,2014-01-06,70.64581087120187
371,2014-01-07,70.32012098953415
372,2014-01-08,73.52540550747234
373,2014-01-09,72.7573677340046
374,2014-01-10,65.937419769072
375,2014-01-11,71.12474024532187
376,2014-01-12,68.35849446638764
377,2014-01-13,64.54483511311643
378,2014-01-14,69.36572063518693
379,2014-01-15,89.00830107483557
380,2014-01-16,81.57585317002972
381,2014-01-17,70.69913298883826
382,2014-01-18,78.69428604005378
383,2014-01-19,69.77308317926864
384,2014-01-20,69.7343083027926
385,2014-01-21,60.252141061851184
386,2014-01-22,65.19947217027857
387,2014-01-23,66.08250368006762
388,2014-01-24,70.53759515832715
389,2014-01-25,70.06992267429638
390,2014-01-26,67.10528824304066
391,2014-01-27,67.05593400233079
392,2014-01-28,69.16923432196023
393,2014-01-29,63.092941746588586
394,2014-01-30,66.9368071981572
395,2014-01-31,68.09355065095852
396,2014-02-01,63.75525533463563
397,2014-02-02,68.34881053367728
398,2014-02-03,65.82596418232745
399,2014-02-04,76.17691196004739
400,2014-02-05,68.78098101430439
401,2014-02-06,69.05227165871712
402,2014-02-07,72.14014053510684
403,2014-02-08,72.78484158420315
404,2014-02-09,61.318790978499244
405,2014-02-10,68.11607945446232
406,2014-02-11,65.45483836873954
407,2014-02-12,69.27414877903391
408,2014-02-13,67.31833739400543
409,2014-02-14,70.78534731428904
410,2014-02-15,65.09770377218922
411,2014-02-16,67.16116379239907
412,2014-02-17,67.04420165538824
413,2014-02-18,75.41295685235447
414,2014-02-19,71.84001829640272
415,2014-02-20,71.84444353792833
416,2014-02-21,68.56840859594988
417,2014-02-22,68.07641073953224
418,2014-02-23,72.80501444248819
419,2014-02-24,73.88716966896892
420,2014-02-25,70.0757339281442
421,2014-02-26,75.7082397273805
422,2014-02-27,76.37077513757592
423,2014-02-28,61.676509803055424
424,2014-03-01,68.15189442391525
425,2014-03-02,65.78699035754482
426,2014-03-03,67.94144406984121
427,2014-03-04,71.57988264013372
428,2014-03-05,61.3973091845428
429,2014-03-06,57.89862948788719
430,2014-03-07,71.53095736425523
431,2014-03-08,61.007576775347935
432,2014-03-09,62.56890243039482
433,2014-03-10,67.02310446709825
434,2014-03-11,62.56949089419322
435,2014-03-12,58.03894685842201
436,2014-03-13,66.17094883707863
437,2014-03-14,62.0925767051907
438,2014-03-15,68.98929938935134
439,2014-03-16,63.469617219606725
440,2014-03-17,62.55776930639601
441,2014-03-18,64.94999730444896
442,2014-03-19,71.26076738419336
443,2014-03-20,70.53952040818842
444,2014-03-21,60.533869087701405
445,2014-03-22,79.99853824543459
446,2014-03-23,64.37111837707486
447,2014-03-24,60.237921355202495
448,2014-03-25,70.44115995024389
449,2014-03-26,64.19163771322825
450,2014-03-27,76.76859753919825
451,2014-03-28,70.23704177740767
452,2014-03-29,65.00640076845616
453,2014-03-30,73.87653438866103
454,2014-03-31,70.24557605735222
455,2014-04-01,56.85552401532555
456,2014-04-02,67.44197054786201
457,2014-04-03,60.41756279025775
458,2014-04-04,62.58336857376663
459,2014-04-05,63.65527224608731
460,2014-04-06,58.604519938668695
461,2014-04-07,56.33328860554649
462,2014-04-08,64.83892005460149
463,2014-04-09,56.05883250665069
464,2014-04-10,50.12398686615367
465,2014-04-11,58.81947197814285
466,2014-04-12,64.65546210744199
467,2014-04-13,61.65059433215018
468,2014-04-14,69.33565470310036
469,2014-04-15,63.91876747715845
470,2014-04-16,59.168451740264594
471,2014-04-17,60.80208224760253
472,2014-04-18,55.81729320365411
473,2014-04-19,68.42898612352965
474,2014-04-20,56.09449956958521
475,2014-04-21,58.397961839403656
476,2014-04-22,62.19856889785686
477,2014-04-23,63.01176632245411
478,2014-04-24,55.48674818245105
479,2014-04-25,58.47232102390252
480,2014-04-26,64.32520301119659
481,2014-04-27,68.64861679498497
482,2014-04-28,64.74501781045088
483,2014-04-29,62.87095119204573
484,2014-04-30,55.18795633064934
485,2014-05-01,53.91328826723955
486,2014-05-02,59.607471206555275
487,2014-05-03,62.40473334927444
488,2014-05-04,61.44687954077627
489,2014-05-05,57.690358222228035
490,2014-05-06,63.02300233324589
491,2014-05-07,71.40730356581982
492,2014-05-08,54.03069042308656
493,2014-05-09,53.184421023274815
494,2014-05-10,64.59241462889861
495,2014-05-11,58.1773226269271
496,2014-05-12,57.56153844213635
497,2014-05-13,58.96187163829563
498,2014-05-14,53.7275674740752
499,2014-05-15,51.82602357624705
500,2014-05-16,53.114262452258444
501,2014-05-17,63.22973128415507
502,2014-05-18,49.81679667657709
503,2014-05-19,59.49327322824275
504,2014-05-20,54.21156269987245
505,2014-05-21,55.23316555642328
506,2014-05-22,60.714754883041664
507,2014-05-23,61.21994456678948
508,2014-05-24,58.71488268933468
509,2014-05-25,47.63440168816997
510,2014-05-26,64.85482354337896
511,2014-05-27,63.5509825859978
512,2014-05-28,57.45718416595574
513,2014-05-29,57.051289084797055
514,2014-05-30,66.00724604310078
515,2014-05-31,61.73612135646864
516,2014-06-01,51.8535279821254
517,2014-06-02,50.53830662074428
518,2014-06-03,51.032314444944866
519,2014-06-04,57.88616027198583
520,2014-06-05,57.19995892353344
521,2014-06-06,43.932884942505986
522,2014-06-07,54.32321199433032
523,2014-06-08,56.32060665688804
524,2014-06-09,44.46768417014141
525,2014-06-10,51.985176242808386
526,2014-06-11,43.114781968117406
527,2014-06-12,52.64746417970694
528,2014-06-13,41.58382749043526
529,2014-06-14,48.59127238146041
530,2014-06-15,48.94467042752433
531,2014-06-16,48.45575089928697
532,2014-06-17,59.25764008487283
533,2014-06-18,54.67755284869552
534,2014-06-19,50.002155698383
535,2014-06-20,47.33461079552949
536,2014-06-21,50.80611841577384
537,2014-06-22,46.85443515850342
538,2014-06-23,56.865400020748325
539,2014-06-24,61.98383000773893
540,2014-06-25,57.26599949041056
541,2014-06-26,53.65845172772575
542,2014-06-27,51.17185608353427
543,2014-06-28,49.97446855269269
544,2014-06-29,60.726422863437975
545,2014-06-30,49.120321962392325
546,2014-07-01,57.80549278447875
547,2014-07-02,44.342303789899255
548,2014-07-03,48.518841728008965
549,2014-07-04,41.42971703639607
550,2014-07-05,50.7961710061414
551,2014-07-06,43.681361890618966
552,2014-07-07,58.32524703395221
553,2014-07-08,52.06136135830535
554,2014-07-09,52.68698373438409
555,2014-07-10,51.41339224582385
556,2014-07-11,44.537295928044315
557,2014-07-12,50.62059143866914
558,2014-07-13,59.18540343933872
559,2014-07-14,50.04277463003155
560,2014-07-15,44.914918991875936
561,2014-07-16,40.73828671652482
562,2014-07-17,46.43336504803962
563,2014-07-18,41.18885551229561
564,2014-07-19,54.15258684521299
565,2014-07-20,53.90583633091123
566,2014-07-21,45.62159086389725
567,2014-07-22,53.06990654234713
568,2014-07-23,47.117726735215086
569,2014-07-24,49.7719285861257
570,2014-07-25,51.859777757824894
571,2014-07-26,47.78019995480254
572,2014-07-27,52.091016743265584
573,2014-07-28,41.57135974766224
574,2014-07-29,50.58737493993985
575,2014-07-30,49.825239888061326
576,2014-07-31,39.76803431875945
577,2014-08-01,42.95154903634256
578,2014-08-02,42.702381971865364
579,2014-08-03,54.07153416961975
580,2014-08-04,52.619798134358305
581,2014-08-05,53.3697878858702
582,2014-08-06,45.368107537459196
583,2014-08-07,57.694869053331324
584,2014-08-08,56.91420609908695
585,2014-08-09,48.16518482488336
586,2014-08-10,57.88030138226898
587,2014-08-11,50.745388016094196
588,2014-08-12,43.118974879949846
589,2014-08-13,43.83652616924554
590,2014-08-14,55.66861743927503
591,2014-08-15,51.479755946655104
592,2014-08-16,56.40612473226966
593,2014-08-17,51.55813437633793
594,2014-08-18,53.33835446680389
595,2014-08-19,62.61763211490087
596,2014-08-20,58.984245438157004
597,2014-08-21,49.83586365694795
598,2014-08-22,53.87484362351563
599,2014-08-23,54.47222721530895
600,2014-08-24,55.80695583748054
601,2014-08-25,52.355044025940146
602,2014-08-26,49.53234074752482
603,2014-08-27,51.98188591381749
604,2014-08-28,49.59856445260812
605,2014-08-29,60.41683640619897
606,2014-08-30,58.20363119417661
607,2014-08-31,50.98192490560306
608,2014-09-01,57.14146130346906
609,2014-09-02,54.172703678821556
610,2014-09-03,60.96620567984106
611,2014-09-04,60.24440258208996
612,2014-09-05,57.843054163554434
613,2014-09-06,59.356321348072626
614,2014-09-07,58.30285404020789
615,2014-09-08,60.87030926904149
616,2014-09-09,57.65565686664599
617,2014-09-10,55.75950264557262
618,2014-09-11,52.11387188200381
619,2014-09-12,47.14124631253409
620,2014-09-13,54.86075809746644
621,2014-09-14,51.294722332979354
622,2014-09-15,55.300045334785615
623,2014-09-16,60.70244212093545
624,2014-09-17,55.864123377201764
625,2014-09-18,52.92499164445188
626,2014-09-19,50.734356875691795
627,2014-09-20,47.84932396288034
628,2014-09-21,61.66402667678744
629,2014-09-22,46.116544905353756
630,2014-09-23,50.326084868844696
631,2014-09-24,43.433990331514664
632,2014-09-25,53.41929212125142
633,2014-09-26,53.28857720119709
634,2014-09-27,52.97852789685253
635,2014-09-28,54.684350500117986
636,2014-09-29,50.8936746279112
637,2014-09-30,50.43172179755633
638,2014-10-01,68.08913206630538
639,2014-10-02,57.32968525818315
640,2014-10-03,63.538293124733826
641,2014-10-04,54.81614478673506
642,2014-10-05,67.06364297376044
643,2014-10-06,66.57091065503899
644,2014-10-07,60.15509341108638
645,2014-10-08,53.50234203515258
646,2014-10-09,59.4350069286383
647,2014-10-10,59.23652250020528
648,2014-10-11,60.19811957044748
649,2014-10-12,54.108896919001644
650,2014-10-13,51.38499931910353
651,2014-10-14,59.811815186910174
652,2014-10-15,58.94854341833141
653,2014-10-16,59.01037510959683
654,2014-10-17,64.13400289425483
655,2014-10-18,51.624197584843174
656,2014-10-19,64.05346857993902
657,2014-10-20,55.28386229991341
658,2014-10-21,57.0238896707497
659,2014-10-22,54.87110318374365
660,2014-10-23,59.44809928919626
661,2014-10-24,49.47091062600036
662,2014-10-25,56.15957139856403
663,2014-10-26,56.421217273573234
664,2014-10-27,65.31965101181598
665,2014-10-28,59.75349071893609
666,2014-10-29,62.47759155748152
667,2014-10-30,59.02969407193251
668,2014-10-31,53.75549814268643
669,2014-11-01,67.53602434091624
670,2014-11-02,58.77279328966216
671,2014-11-03,60.36878329613621
672,2014-11-04,63.910498894047834
673,2014-11-05,67.72769394723554
674,2014-11-06,61.99307728358628
675,2014-11-07,70.55262365991638
676,2014-11-08,60.1426079247395
677,2014-11-09,66.32794643477315
678,2014-11-10,63.01808150475352
679,2014-11-11,70.73335919106209
680,2014-11-12,64.07203006630492
681,2014-11-13,53.61343590971951
682,2014-11-14,68.44167604904754
683,2014-11-15,62.59225743329736
684,2014-11-16,60.234690444658085
685,2014-11-17,69.11482380960419
686,2014-11-18,61.34345681985249
687,2014-11-19,65.99993371581171
688,2014-11-20,59.15808340351161
689,2014-11-21,58.81934936586006
690,2014-11-22,72.05290880291805
691,2014-11-23,59.06483631368657
692,2014-11-24,60.07614531791266
693,2014-11-25,54.45839604066158
694,2014-11-26,71.14991122003912
695,2014-11-27,64.98999161647549
696,2014-11-28,64.18889816726299
697,2014-11-29,67.87569205289314
698,2014-11-30,56.35331715332866
699,2014-12-01,63.294766090401644
700,2014-12-02,65.54281134375245
701,2014-12-03,58.2576447463577
702,2014-12-04,72.55713563174976
703,2014-12-05,65.90785474903316
704,2014-12-06,64.3835568187225
705,2014-12-07,67.18112744784142
706,2014-12-08,62.237088578316005
707,2014-12-09,66.22556501906483
708,2014-12-10,83.13769273501246
709,2014-12-11,69.023410151229
710,2014-12-12,74.34155529817163
711,2014-12-13,64.2245843877204
712,2014-12-14,62.242155049345314
713,2014-12-15,67.5485179468583
714,2014-12-16,59.29147528287982
715,2014-12-17,54.46521117277103
716,2014-12-18,69.65796252511069
717,2014-12-19,69.20669072486115
718,2014-12-20,70.16925610876535
719,2014-12-21,66.14084936594999
720,2014-12-22,75.89186349939831
721,2014-12-23,65.56335906471193
722,2014-12-24,63.23017629604711
723,2014-12-25,50.96750642496337
724,2014-12-26,65.76417066173379
725,2014-12-27,70.15938892529839
726,2014-12-28,66.03430599269748
727,2014-12-29,71.6211086722338
728,2014-12-30,77.47440583127695
729,2014-12-31,65.13324895811401
730,2015-01-01,76.15626779796654
731,2015-01-02,62.07073712409988
732,2015-01-03,75.15659552178313
733,2015-01-04,70.31745240193385
734,2015-01-05,68.89304750826469
735,2015-01-06,69.18300539996756
736,2015-01-07,69.21848265830678
737,2015-01-08,68.45598545327375
738,2015-01-09,70.99336485074832
739,2015-01-10,69.12853932966799
740,2015-01-11,64.22103760518398
741,2015-01-12,72.08526944496062
742,2015-01-13,66.96066025805266
743,2015-01-14,75.23993307396066
744,2015-01-15,69.8308651671381
745,2015-01-16,70.63511976660595
746,2015-01-17,59.753840433776666
747,2015-01-18,63.71659935915939
748,2015-01-19,74.69807196753725
749,2015-01-20,66.33091636986912
750,2015-01-21,67.33781170500525
751,2015-01-22,68.61030016365861
752,2015-01-23,76.81871296413671
753,2015-01-24,71.87068998900791
754,2015-01-25,76.55132301691664
755,2015-01-26,68.66126101234404
756,2015-01-27,71.06588131883196
757,2015-01-28,63.98378272312012
758,2015-01-29,75.89015617571685
759,2015-01-30,70.54324101847426
760,2015-01-31,70.22064549398138
761,2015-02-01,71.69157769612829
762,2015-02-02,77.23396036960162
763,2015-02-03,68.92752446755705
764,2015-02-04,78.31519478877453
765,2015-02-05,65.74238707798105
766,2015-02-06,72.11092303984546
767,2015-02-07,80.04609280587438
768,2015-02-08,67.55092634370699
769,2015-02-09,71.2262792672171
770,2015-02-10,74.38752531418217
771,2015-02-11,69.31050150550647
772,2015-02-12,62.49823361917835
773,2015-02-13,64.72020320465522
774,2015-02-14,72.90466294426918
775,2015-02-15,74.45757659994622
776,2015-02-16,73.92277667160498
777,2015-02-17,75.73216006933923
778,2015-02-18,70.35992597468011
779,2015-02-19,71.04116585355503
780,2015-02-20,62.405656704212355
781,2015-02-21,71.58664476851169
782,2015-02-22,73.06340392695549
783,2015-02-23,67.08394352592006
784,2015-02-24,73.22000849447456
785,2015-02-25,60.92055577741088
786,2015-02-26,73.75549798897268
787,2015-02-27,71.501421618104
788,2015-02-28,80.55304266794009
789,2015-03-01,73.06542768432634
790,2015-03-02,73.53490179279265
791,2015-03-03,70.08698548184083
792,2015-03-04,69.2330780695763
793,2015-03-05,60.09184342543536
794,2015-03-06,64.32454349824107
795,2015-03-07,75.13364235330432
796,2015-03-08,58.71917775638455
797,2015-03-09,63.74859082593435
798,2015-03-10,58.903829595926645
799,2015-03-11,73.25475907016063
800,2015-03-12,63.17109335727194
801,2015-03-13,73.72267182965646
802,2015-03-14,63.93118753140351
803,2015-03-15,63.47933959918131
804,2015-03-16,72.39264594492333
805,2015-03-17,70.69415863196888
806,2015-03-18,52.418598453912125
807,2015-03-19,68.255703949286
808,2015-03-20,69.00083439126146
809,2015-03-21,67.04903465450455
810,2015-03-22,62.71170998087612
811,2015-03-23,66.14204222319795
812,2015-03-24,64.00969259517169
813,2015-03-25,67.05661513804988
814,2015-03-26,64.98802868569467
815,2015-03-27,62.89035920880527
816,2015-03-28,66.81885223152307
817,2015-03-29,70.01219455092196
818,2015-03-30,67.44502946197683
819,2015-03-31,63.231788050343845
820,2015-04-01,64.68127010185205
821,2015-04-02,68.34896195929483
